algName,netName,clusteringName,numberOfRealThreads,convergence,broadcasting,seed,database,elapsedTime(s),shd,dfMM_avg,dfMM_plus,dfMM_minus,iterations,bdeu
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,31,link01,421.104,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,37,link01,413.411,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,41,link01,438.55,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,43,link01,452.865,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,47,link01,410.959,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,53,link01,451.419,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,59,link01,438.046,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,61,link01,430.716,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,67,link01,420.782,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,71,link01,413.507,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,3,pigs02,27.608,10.0,30.0,28.0,28.0,9.0,-1675904.7422755565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,73,link01,423.183,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,79,link01,413.654,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,83,link01,382.544,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,89,link01,420.802,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,97,link01,421.839,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,101,link01,413.736,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,103,link01,415.793,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,107,link01,422.051,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,109,link01,418.418,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,113,link01,421.35,976.0,2038.0,696.0,696.0,5.0,-1150963.9822840565
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,5,pigs02,40.032,0.0,0.0,0.0,0.0,14.0,-1674441.664801819
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,2,link01,350.736,855.0,1816.0,674.0,674.0,24.0,-1129753.9391667803
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,3,link01,221.722,918.0,1892.0,658.0,658.0,9.0,-1136287.9708260433
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,5,link01,265.407,882.0,1896.0,756.0,756.0,11.0,-1131832.1720516693
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,7,link01,222.537,932.0,1922.0,648.0,648.0,8.0,-1136653.1572601446
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,11,link01,209.153,906.0,1872.0,628.0,628.0,10.0,-1136239.1963083183
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,13,link01,227.12,905.0,1930.0,742.0,742.0,7.0,-1134776.7562383115
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,17,link01,222.035,840.0,1738.0,584.0,584.0,11.0,-1135916.525603603
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,19,link01,246.038,886.0,1870.0,664.0,664.0,16.0,-1129947.2401997738
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,23,link01,228.282,905.0,1930.0,742.0,742.0,7.0,-1134776.7562383115
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,29,link01,241.212,862.0,1878.0,724.0,724.0,12.0,-1131099.3311828387
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,7,pigs02,40.059,0.0,0.0,0.0,0.0,17.0,-1674575.9792038584
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,31,link01,247.882,886.0,1870.0,664.0,664.0,17.0,-1129947.2401997738
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,37,link01,235.386,925.0,1918.0,734.0,734.0,9.0,-1136253.4176527238
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,41,link01,217.361,899.0,1858.0,620.0,620.0,9.0,-1136253.770052422
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,43,link01,312.142,898.0,1924.0,780.0,780.0,11.0,-1130165.212277704
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,47,link01,289.896,924.0,1988.0,814.0,814.0,13.0,-1134600.6365274952
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,53,link01,230.464,863.0,1870.0,710.0,710.0,10.0,-1131004.904434553
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,59,link01,305.0,843.0,1776.0,628.0,628.0,22.0,-1129811.441406446
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,61,link01,238.041,918.0,1892.0,658.0,658.0,9.0,-1136287.9708260433
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,67,link01,246.702,925.0,1918.0,734.0,734.0,9.0,-1136253.4176527238
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,71,link01,230.793,925.0,1918.0,734.0,734.0,9.0,-1136253.4176527238
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,11,pigs02,34.992,6.0,24.0,24.0,24.0,14.0,-1674978.9733545827
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,73,link01,277.563,850.0,1802.0,656.0,656.0,16.0,-1130224.8445369564
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,79,link01,258.085,906.0,1956.0,756.0,756.0,14.0,-1138904.5686457008
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,83,link01,225.499,902.0,1922.0,736.0,736.0,8.0,-1134763.5142013417
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,89,link01,286.508,922.0,1982.0,818.0,818.0,11.0,-1134569.020774593
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,97,link01,251.99,929.0,1926.0,746.0,746.0,10.0,-1136122.7291213346
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,101,link01,247.863,972.0,2030.0,716.0,716.0,7.0,-1151200.8568385548
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,103,link01,252.211,882.0,1896.0,756.0,756.0,10.0,-1131832.1720516693
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,107,link01,208.864,926.0,1918.0,688.0,688.0,8.0,-1136398.41868692
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,109,link01,328.112,910.0,1948.0,798.0,798.0,14.0,-1129933.065362535
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,113,link01,236.497,925.0,1918.0,734.0,734.0,9.0,-1136253.4176527238
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,13,pigs02,37.709,4.0,16.0,16.0,16.0,15.0,-1675082.2199082107
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,2,link01,143.991,895.0,1858.0,698.0,698.0,11.0,-1133718.9654647526
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,3,link01,176.566,899.0,1862.0,646.0,646.0,19.0,-1132992.138974901
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,5,link01,146.205,929.0,1930.0,650.0,650.0,13.0,-1129633.599045468
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,7,link01,146.173,928.0,1948.0,722.0,722.0,14.0,-1140438.137855019
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,11,link01,161.544,910.0,1900.0,698.0,698.0,15.0,-1133398.772302699
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,13,link01,161.494,899.0,1868.0,678.0,678.0,16.0,-1129780.4784732114
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,17,link01,138.631,958.0,2056.0,748.0,748.0,10.0,-1145096.698010499
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,19,link01,155.178,898.0,1868.0,686.0,686.0,17.0,-1147005.0570955693
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,23,link01,152.787,893.0,1858.0,674.0,674.0,15.0,-1133094.980658191
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,29,link01,177.29,909.0,1884.0,624.0,624.0,20.0,-1140046.2579287495
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,17,pigs02,32.61,6.0,20.0,18.0,18.0,13.0,-1675229.7821059537
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,31,link01,155.122,894.0,1870.0,696.0,696.0,15.0,-1132847.9440050058
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,37,link01,171.593,902.0,1874.0,686.0,686.0,17.0,-1133598.6496541162
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,41,link01,167.962,938.0,1968.0,730.0,730.0,18.0,-1145750.5684641039
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,43,link01,198.533,921.0,1956.0,712.0,712.0,18.0,-1134639.3219980772
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,47,link01,142.275,925.0,1932.0,722.0,722.0,12.0,-1129994.0125645068
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,53,link01,129.507,951.0,1984.0,728.0,728.0,12.0,-1147443.2718456516
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,59,link01,157.809,997.0,2090.0,860.0,860.0,14.0,-1148634.6508597578
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,61,link01,209.562,856.0,1788.0,642.0,642.0,26.0,-1132549.1265308277
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,67,link01,135.269,903.0,1914.0,630.0,630.0,10.0,-1129715.0199355448
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,71,link01,130.557,962.0,1998.0,700.0,700.0,11.0,-1147456.3834191305
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,19,pigs02,37.369,0.0,0.0,0.0,0.0,17.0,-1674623.5074866991
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,73,link01,153.035,903.0,1854.0,678.0,678.0,15.0,-1129091.2271365828
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,79,link01,151.507,960.0,1988.0,728.0,728.0,13.0,-1133862.5938152315
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,83,link01,176.496,939.0,1958.0,782.0,782.0,16.0,-1133981.0993622583
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,89,link01,178.532,838.0,1740.0,560.0,560.0,20.0,-1129206.7335236305
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,97,link01,167.909,946.0,1980.0,756.0,756.0,17.0,-1135045.960337827
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,101,link01,141.554,937.0,1958.0,756.0,756.0,12.0,-1146577.5632369833
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,103,link01,165.825,904.0,1892.0,626.0,626.0,16.0,-1129528.2784490075
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,107,link01,136.18,900.0,1850.0,618.0,618.0,12.0,-1126141.1326622125
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,109,link01,204.452,845.0,1748.0,576.0,576.0,28.0,-1132502.505278665
cges,link,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,113,link01,138.953,919.0,1934.0,698.0,698.0,12.0,-1132276.9058149143
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,23,pigs02,30.056,2.0,8.0,8.0,8.0,11.0,-1674642.0012648422
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,2,link01,145.561,955.0,2030.0,804.0,804.0,16.0,-1133040.3438866534
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,3,link01,153.551,932.0,1972.0,746.0,746.0,20.0,-1133421.6193166843
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,5,link01,193.078,915.0,1920.0,732.0,732.0,25.0,-1136299.0156693673
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,7,link01,158.503,854.0,1788.0,640.0,640.0,20.0,-1127172.154632276
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,11,link01,151.224,911.0,1968.0,722.0,722.0,19.0,-1130027.0772781086
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,13,link01,147.617,958.0,2004.0,794.0,794.0,18.0,-1139228.5242216205
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,17,link01,183.556,919.0,1980.0,788.0,788.0,22.0,-1131357.1589099558
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,19,link01,174.761,922.0,1918.0,720.0,720.0,20.0,-1136636.792945069
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,23,link01,151.959,931.0,1952.0,758.0,758.0,19.0,-1136358.127067428
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,29,link01,251.84,891.0,1892.0,680.0,680.0,33.0,-1131688.4867611295
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,29,pigs02,33.557,4.0,12.0,12.0,12.0,12.0,-1674934.0910216125
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,2,pigs00,40.742,4.0,18.0,18.0,18.0,6.0,-1674214.1522433534
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,31,link01,213.417,928.0,1996.0,766.0,766.0,23.0,-1137185.9852650538
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,37,link01,182.882,925.0,1934.0,672.0,672.0,25.0,-1140679.0968260202
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,41,link01,146.983,910.0,1880.0,666.0,666.0,19.0,-1129276.1781028414
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,43,link01,130.422,974.0,2058.0,790.0,790.0,17.0,-1148882.2620528077
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,47,link01,139.506,789.0,1640.0,548.0,548.0,16.0,-1128593.3057403616
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,53,link01,228.947,888.0,1850.0,676.0,676.0,31.0,-1135213.5814863802
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,59,link01,175.874,929.0,1952.0,752.0,752.0,24.0,-1135767.247967623
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,61,link01,194.553,967.0,2116.0,908.0,908.0,25.0,-1139470.1648972046
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,67,link01,192.817,913.0,1882.0,702.0,702.0,24.0,-1129363.4635673098
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,71,link01,164.635,953.0,1990.0,770.0,770.0,20.0,-1137538.1223516748
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,31,pigs02,38.299,0.0,0.0,0.0,0.0,17.0,-1674708.623549116
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,73,link01,143.406,918.0,1926.0,738.0,738.0,19.0,-1132944.1119730195
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,79,link01,218.823,949.0,2020.0,792.0,792.0,29.0,-1142497.4098336922
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,83,link01,226.631,868.0,1808.0,666.0,666.0,29.0,-1133427.2401127208
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,89,link01,123.51,897.0,1858.0,648.0,648.0,15.0,-1129256.8699553495
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,97,link01,148.096,944.0,1954.0,722.0,722.0,19.0,-1135832.7937504717
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,101,link01,157.281,985.0,2132.0,912.0,912.0,18.0,-1141014.6474999697
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,103,link01,161.18,954.0,1988.0,752.0,752.0,20.0,-1132954.7404287392
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,107,link01,146.01,949.0,1992.0,764.0,764.0,18.0,-1135806.5693499334
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,109,link01,164.844,925.0,1926.0,762.0,762.0,20.0,-1132017.6010302792
cges,link,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,113,link01,130.946,899.0,1856.0,636.0,636.0,17.0,-1129221.7807425067
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,37,pigs02,32.177,0.0,0.0,0.0,0.0,12.0,-1674415.309473136
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,2,link02,416.097,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,3,link02,423.179,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,5,link02,410.817,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,7,link02,405.254,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,11,link02,405.09,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,13,link02,430.479,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,17,link02,420.006,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,19,link02,416.83,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,23,link02,422.917,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,29,link02,426.719,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,41,pigs02,27.296,1.0,4.0,4.0,4.0,9.0,-1674524.989859188
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,31,link02,414.18,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,37,link02,418.284,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,41,link02,422.692,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,43,link02,430.842,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,47,link02,416.52,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,53,link02,419.437,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,59,link02,422.11,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,61,link02,421.152,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,67,link02,414.656,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,71,link02,421.693,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,43,pigs02,37.429,6.0,24.0,24.0,24.0,16.0,-1675032.2997036711
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,73,link02,415.212,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,79,link02,422.584,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,83,link02,421.889,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,89,link02,429.518,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,97,link02,413.769,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,101,link02,424.801,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,103,link02,437.809,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,107,link02,418.029,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,109,link02,429.796,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,link,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,113,link02,413.772,962.0,1960.0,644.0,644.0,5.0,-1141799.6554619665
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,47,pigs02,32.152,6.0,24.0,24.0,24.0,13.0,-1675095.0002627284
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,2,link02,336.805,1058.0,2250.0,1006.0,1006.0,7.0,-1152413.3437102942
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,3,link02,239.702,979.0,2034.0,748.0,748.0,11.0,-1143851.0880551203
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,5,link02,273.72,945.0,1958.0,784.0,784.0,6.0,-1138559.7285310721
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,7,link02,234.32,988.0,2042.0,766.0,766.0,10.0,-1142826.0428054542
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,11,link02,217.267,997.0,2042.0,752.0,752.0,13.0,-1142947.6898320655
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,13,link02,209.573,958.0,1956.0,654.0,654.0,9.0,-1138449.1702902466
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,17,link02,224.098,949.0,1958.0,718.0,718.0,10.0,-1142323.5980140967
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,19,link02,204.246,951.0,1942.0,644.0,644.0,10.0,-1138421.0851483818
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,23,link02,219.576,958.0,1956.0,654.0,654.0,9.0,-1138449.1702902466
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,29,link02,224.823,960.0,1990.0,704.0,704.0,10.0,-1135981.4835246867
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,53,pigs02,35.482,8.0,32.0,32.0,32.0,15.0,-1675137.8314871378
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,31,link02,201.522,951.0,1942.0,644.0,644.0,9.0,-1138421.0851483818
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,37,link02,250.278,949.0,1968.0,794.0,794.0,11.0,-1142282.6446201506
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,41,link02,237.223,999.0,2054.0,798.0,798.0,13.0,-1143021.9948374967
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,43,link02,373.663,1019.0,2350.0,1174.0,1174.0,14.0,-1145128.2923215618
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,47,link02,270.563,951.0,1978.0,768.0,768.0,13.0,-1135926.5008101373
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,53,link02,211.434,960.0,1990.0,704.0,704.0,8.0,-1135981.4835246867
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,59,link02,243.017,981.0,2016.0,808.0,808.0,9.0,-1138462.7453406213
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,61,link02,225.859,993.0,2066.0,784.0,784.0,11.0,-1143902.6008419301
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,67,link02,258.71,949.0,1968.0,794.0,794.0,11.0,-1142282.6446201506
cges,link,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,71,link02,246.138,949.0,1968.0,794.0,794.0,10.0,-1142282.6446201506
